StationId,StationName,City,State,Status,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-01-2019,73.51,167.39,25.73,76.51,53.5,12.49,0.83,21.92,27.79,11.3,90.12,22.55,144,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,11-01-2019,73.02,135.57,11.8,51.98,29.92,9.35,0.8,10.05,38.18,6.34,46.09,4.62,147,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-01-2019,78.02,146.26,14.13,42.54,24.8,10.75,0.74,6.94,41.46,5.05,27.45,2.41,148,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-01-2019,71.53,114.61,10.15,35.28,20.88,14.27,0.69,6.14,41.83,3.29,18.12,0.76,152,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-01-2019,74.91,130.27,9.25,41.33,24.54,18.74,0.78,6.47,41.04,4.92,25.15,1.4,145,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-01-2019,75.92,153.27,5.18,55.18,32.01,28.7,1.01,22.25,31.68,11.34,104.26,20.34,150,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-01-2019,76.24,157.35,6.42,52.53,30.34,30.26,0.88,34.39,32.68,10.73,98.08,11.54,154,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-01-2019,72.46,156.27,10.29,61.67,35.86,29.72,0.84,19.55,26.37,9.81,101.65,31.26,149,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-01-2019,74.81,152.24,9.77,60.39,35.2,30.16,0.91,22.9,28.96,9.17,96.92,23.14,143,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-01-2019,80.18,158.4,5.79,58.96,34.38,25.71,0.85,18.18,29.41,9.34,87.68,7.39,156,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-01-2019,67.8,145.8,7.62,69.6,40.61,27.47,0.87,23.33,24.94,11.18,119.91,56.29,159,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-01-2019,61.17,111.57,5.04,41.36,24.21,16.37,0.72,10.17,37.16,7.07,35.16,2.19,117,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-01-2019,44.11,78.03,5.27,33.78,20.2,14.82,0.47,7.23,35.82,2.8,13.32,1.28,91,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-01-2019,57.94,98.51,5.14,41.67,24.51,16.21,0.6,4.66,28.93,3.43,23.88,1.64,90,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-01-2019,54.78,104.3,10.54,39.53,22.27,15.76,0.55,7.75,31.94,3.15,21.55,1.58,100,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-01-2019,34.34,67.69,4.79,25.05,15.45,12.31,0.54,8.42,31.77,1.94,5.67,1.02,84,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-01-2019,39.34,63.05,5,33,20.31,17.22,0.66,14.13,20.97,6.62,42.44,2.42,64,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-01-2019,59.78,87.2,7.76,39.95,25.95,35.69,0.7,36.25,10.42,14.7,122.62,3.5,81,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-01-2019,73.98,109.04,5.44,44.88,27.2,19.68,0.76,23.51,13.1,16.6,166.9,2.2,141,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-01-2019,69.12,136.94,6.92,60.23,36.25,27.02,0.74,29.74,16.45,16.6,166.9,2.2,140,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-01-2019,64.62,126.94,5.5,61.47,35.72,22.36,0.68,35.24,22.83,12.87,132.41,5.48,121,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,31-01-2019,66.51,123.03,7.63,58.15,35.11,21.58,0.75,22.91,25.82,9.09,76.42,36.49,120,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-02-2019,65.45,110.8,5.02,50.14,29.42,17.26,0.7,7.51,28.53,5.38,41.22,5.26,123,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-02-2019,61.6,111.41,4.69,46.11,26.84,15.88,0.66,16.58,31.69,5.45,50.5,3.71,107,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-02-2019,62.24,108.08,4.08,44.53,26.16,16.73,0.71,7.88,33.14,5.58,37.19,4.82,117,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-02-2019,63.25,109.93,4.54,44.97,26.48,17.57,0.72,9.05,37.92,4.34,19.06,10.57,105,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-02-2019,65.14,120.14,5.18,44.28,25.95,16.91,0.72,17.04,38.92,6.06,39.37,3.38,109,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-02-2019,63.57,114.62,4.56,39.72,23.39,17.07,0.73,10.3,38.9,4.9,39.47,3.91,118,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-02-2019,58.05,97.4,4.65,26.3,15.95,16.16,0.62,6.01,45.28,2.55,14.63,1.17,105,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-02-2019,59.35,150.21,5.83,49.53,29.84,17.65,0.69,26.73,27.6,5.91,79.08,55.54,113,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-02-2019,67.27,173.16,6.48,55.98,33.38,18.88,0.63,29.76,28.1,9.95,126.19,103.33,143,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-02-2019,72.19,172.52,8.56,59.55,34.55,23.81,0.64,51.9,37.4,9.41,99.22,4.77,151,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,11-02-2019,59.41,119.74,3.83,36.26,21.57,25.82,0.63,11.75,35.77,5.75,42.68,2.57,130,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-02-2019,63.01,113.71,7.11,41.47,24.35,21.37,0.65,6.17,33.73,5,25.29,2.63,112,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-02-2019,65.74,146.08,4.86,56.2,32.81,16.51,0.6,9.03,28.62,5.01,28.87,4.25,126,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-02-2019,60.32,117.06,4.05,36.37,21.59,14.85,0.64,5.2,36.13,4.07,27.55,1.69,121,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-02-2019,30.34,63.91,9.07,26.95,16.49,12.99,0.56,5.12,35.74,1.69,8.4,0.56,87,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-02-2019,49.23,114.61,5.24,50.6,30.06,20.49,0.62,24.23,25.43,7.18,78.28,36.58,78,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-02-2019,48.59,106.12,4.62,45.71,27.07,23.96,0.64,20.07,24.21,8.7,84.15,36,114,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-02-2019,71.81,149.94,7.76,58.91,36,30.68,0.99,25.12,27.57,13.65,137.89,17.02,118,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-02-2019,56.81,112.1,4.2,40.53,24.06,20.16,0.67,11.03,31.14,5.01,47.07,3.83,126,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-02-2019,31.91,72.34,7.51,30.25,18.31,15.97,0.49,5.16,24.67,2.11,13.79,1.24,84,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-02-2019,31.35,75.59,4.06,38.18,22.48,16.08,0.53,6.61,26.28,2.52,24.26,1.46,72,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-02-2019,40.84,88.41,4.14,49.02,28.57,28.9,0.6,10.64,30.2,3.24,19.65,2.84,79,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-02-2019,58.11,128.34,4.48,63.8,36.64,25.89,0.75,13.31,26.72,6.24,62.97,7.65,106,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-02-2019,44.8,95.63,4.08,50.12,29,19.82,0.66,12.03,31.54,4.56,40.39,26.64,112,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-02-2019,50.12,119.89,4.03,48.42,28.07,19.76,0.69,32,32.64,7.16,74.91,16.36,87,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-02-2019,64.35,156.92,9.91,71.86,41.86,26.75,0.74,29.97,16.38,22.1,155.77,35.81,132,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-02-2019,71.74,162.41,8.42,79.92,47.55,31.5,0.85,33.17,12.67,13.99,162.42,96.09,139,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-02-2019,59.88,148.72,4.49,58.31,33.59,19.13,0.65,26.8,17.41,8.74,118.81,28.67,135,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-03-2019,59.75,133.51,8.48,63.66,36.96,18.7,0.81,25.57,20.84,6.24,62.05,19.7,135,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-03-2019,28.55,62.45,7.71,28.33,17.06,16.27,0.48,5.55,21.22,2.46,11.11,1.05,83,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-03-2019,32.4,67.15,4.01,28.16,17.01,10.58,0.42,7.64,20.54,1.41,9.71,0.65,64,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-03-2019,39.46,97.31,4.01,40.88,23.86,21.51,0.54,25.35,24.11,4.79,40.29,7.09,76,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-03-2019,69.26,169.59,5.25,64.52,37.33,23.89,0.78,40.54,14.59,11.38,132.12,71.47,131,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-03-2019,64.53,171.3,7.78,85.87,50.41,46.29,1.08,58.26,14.59,12.12,171.86,79.18,146,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-03-2019,73.21,169.82,9.34,83.19,49.37,54.89,,57.59,21.15,25.64,233.78,83.27,148,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-03-2019,75.97,167.53,8.38,64.15,37.07,31.91,,39.03,24.48,12.82,127.84,33.72,150,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-03-2019,53.76,116.81,9.43,50.1,29.4,16.71,,6.48,20.36,3.99,40.72,7.28,129,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-03-2019,46.43,101.7,7.16,34.18,20.17,11.29,0.16,5.6,27.79,1.99,15.62,8.67,98,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-03-2019,41.32,115.95,4.08,33.05,19.49,10.36,0.55,6.46,33.38,1.42,13.56,2.41,107,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-03-2019,40.56,102.49,7.82,38.12,22.3,9.2,0.49,10.13,30.51,2.16,20.91,31.33,108,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-03-2019,47.27,112.46,8.16,42.67,24.68,10.44,0.45,13.08,31.35,3.36,28.16,21.6,105,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-03-2019,39.16,97.46,7.12,35.54,20.81,10.1,0.3,6.07,32.62,2.48,11.1,1.18,96,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-03-2019,37.76,89.12,3.78,35.37,20.86,10.91,0.54,6.99,28.01,1.76,13.07,0.59,98,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-03-2019,38.86,91.79,4.26,45.17,26.36,14.94,0.59,15.64,29.76,3.81,37.49,3.4,88,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-03-2019,29.97,69.81,7.67,41.69,24.34,14.72,0.69,5.79,20.31,1.78,10.51,1.61,77,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-03-2019,39.14,81.27,1.5,37.31,20.68,20.59,0.6,7.4,24.19,1.71,7.51,0.73,84,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-03-2019,34.5,102,4.92,44.57,20.35,59.62,1.16,1.6,12.75,2.03,6.26,0.68,101,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-03-2019,33.53,106.47,0.75,45.1,22.62,15.69,0.6,22.12,18.9,4.26,56.29,21.17,135,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-03-2019,40.93,102.33,4.43,53.08,30.6,14.72,0.86,15.13,17.04,2.96,45.27,3.36,114,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-03-2019,52.59,119.33,7.59,50.63,29.13,12.79,0.67,17.24,25.1,3.82,43.08,2.04,114,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-03-2019,51.21,118.25,4.79,52.5,29.94,13.58,0.68,9.37,25.74,4.17,19.49,1.47,109,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-03-2019,50.27,111.51,7.31,53.64,30.76,11.68,0.57,12.51,22.03,3.68,35.15,6.46,112,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-03-2019,52.67,111.56,8.08,57.48,33.02,14.68,0.66,8.88,22.35,3.6,26.85,4.28,106,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-03-2019,50.66,128.28,4.12,58.43,33.34,19.94,0.68,20.99,23.28,5.15,62.43,4.54,112,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-03-2019,52.16,133.89,8.72,57.02,32.84,29.52,0.76,18.08,23.69,4.53,46.59,3.78,121,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-03-2019,55.52,131.62,14.03,52.27,31.3,22.69,0.83,7.7,43.44,4.13,27.64,1.65,127,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,31-03-2019,45.45,119.01,6.12,59.07,34.33,34.71,0.81,5.45,25.84,3.26,22.2,10.44,122,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-04-2019,29.75,101.16,7.9,51.5,29.55,14.64,0.46,5.63,23.01,2.58,43.36,18.45,95,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-04-2019,38.78,109.48,3.99,49.28,28.26,16.21,0.63,5.07,28.23,3.72,33.45,3.8,110,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-04-2019,39.66,105.04,4.04,44.01,25.59,17.03,0.63,4.53,25.14,4.4,29.97,2.16,102,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-04-2019,40.4,101.65,4.04,40.89,24.1,12.97,0.56,5.02,28.18,2.15,17.79,1.26,104,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-04-2019,31.34,91.49,4.48,47.53,27.38,14.18,0.53,7.98,30.82,2.66,40.13,10.96,96,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-04-2019,30.97,71.48,4.36,43.3,25.19,12.42,0.54,6.35,32.54,2.28,20.02,10.12,81,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-04-2019,28.69,77.61,4.2,38.44,22.5,11.66,0.51,3.92,31.03,1.65,11.38,3.42,71,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-04-2019,27.18,72.42,4.03,39.51,23.09,11.48,0.55,4.17,28.79,2.43,9.9,3.14,74,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-04-2019,30.11,74.18,4.22,47.61,27.45,11.76,0.58,4.47,24.39,2.54,14.67,1.91,75,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-04-2019,29.97,72.52,4.47,46.22,26.74,9.74,0.53,4.31,25.91,1.85,16,15.68,75,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,11-04-2019,25.9,76,3.99,47.49,27.35,9.33,0.53,3.97,22.26,1.78,24.98,3.2,74,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-04-2019,31.57,89.74,4.34,44.4,25.68,10.27,0.5,11.54,29.87,3.17,31.16,1.09,84,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-04-2019,25.09,70.83,3.83,49.58,28.39,11.18,0.54,4.08,28.34,5.24,33.39,5.08,73,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-04-2019,42.64,103.94,4.19,54.45,31.27,10.52,0.56,6.55,23.51,3.63,31.83,6.1,96,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-04-2019,38.25,105.49,4.16,53.66,30.86,9.22,0.54,5.02,21.85,2.7,15.51,3.85,101,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-04-2019,38.18,111.29,8.07,54.06,31.02,10,0.52,9.13,28.89,2.91,28.74,24.42,111,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-04-2019,33.89,94.89,3.97,48.04,27.76,8.9,0.57,5.1,25.14,1.94,28.8,9.85,89,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-04-2019,39.98,114.24,4.29,54.98,31.65,11.36,0.64,6.93,22.33,3.08,43.37,6.8,105,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-04-2019,25.44,59.27,4.28,42.51,24.67,9.33,0.55,3.1,28.96,1.7,19.8,0.88,86,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-04-2019,23.26,50.77,4.42,40.52,23.67,8.59,0.53,3.34,26.36,1.75,12.08,0.76,55,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-04-2019,25.3,54.43,8.26,42.75,24.83,8.48,0.51,3.22,24.82,1.55,10.43,5.51,53,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-04-2019,26.38,60.4,3.92,42.15,24.65,8.42,0.49,3.29,32.28,1.47,6.21,1,57,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-04-2019,25.64,77.23,7.17,43.18,24.76,14.68,0.68,5.43,39.74,3.02,20.06,1.55,63,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-04-2019,24.56,63.47,1.25,32.14,16.14,11.85,0.59,3.78,33.53,2.66,17.71,1.12,75,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-04-2019,27.12,82.98,7.67,36.91,21.61,12.25,0.58,4.25,40.47,4,43,1.4,73,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-04-2019,34,105.64,6.35,43.64,26.68,20.27,0.64,7.84,32.25,3.16,33.53,1.27,100,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-04-2019,45.71,144.73,8.51,47.67,25.51,22.72,0.8,8.28,29.09,2.71,25.13,7.08,76,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-04-2019,40.07,103.77,3.55,39.03,22.68,11.58,0.55,6.99,33.16,2.16,28.86,11.16,109,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-04-2019,42.62,94.48,8.14,41.81,24.41,14.69,0.68,6.8,30.03,2.9,15.77,1.69,98,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-04-2019,37.56,100.75,1.67,39.36,20.11,17.3,0.82,5.16,24.42,2.43,23.02,2.32,110,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-05-2019,35.84,117.2,3.63,41.87,23.42,34.3,0.89,5.91,20.11,2.8,22.88,2.11,96,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-05-2019,38.77,146.28,0.59,46.48,24.39,12.77,0.61,5.76,23.35,3.21,23.91,24.72,125,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-05-2019,31.97,147.23,0.65,42.27,22.06,10.34,0.55,3.75,27.73,3.14,9.58,10.85,135,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-05-2019,27.58,127.43,0.68,43.67,23.06,10.07,0.5,5.72,24.69,1.86,11.72,16.32,127,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-05-2019,36.24,131.21,0.66,51.26,26.95,10.83,0.58,14.63,20.96,4.3,26.75,24.8,116,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-05-2019,42.38,138.62,0.67,49.19,25.64,14.69,0.66,18.85,19.66,6.8,63.87,24.54,123,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-05-2019,53.14,147.19,0.54,40.94,21.2,23.89,0.78,19.2,20.25,12.79,82.96,39.94,133,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-05-2019,49.91,162.39,0.81,32.37,16.84,27.71,0.71,19.85,25.22,10.01,101.16,33.08,134,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-05-2019,49.33,157.05,0.83,34.24,18.1,30.75,0.69,22.52,18.38,11.21,94.47,46.3,141,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-05-2019,45.8,147.95,0.78,30.43,16.02,35.07,0.69,30.78,19.81,7.89,90.85,37.23,134,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,11-05-2019,49.53,149.78,0.7,22.85,11.67,26.92,0.79,23.47,24.72,5.95,81.1,17.86,136,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-05-2019,41.68,83.17,0.47,21.07,10.76,17.36,0.57,7.05,30.2,2.57,24.68,5.23,103,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-05-2019,44.47,110.81,0.69,22.95,11.99,20.58,0.65,8.49,24.59,3.52,41.95,21.05,95,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-05-2019,37.96,107.18,0.75,17,8.87,17.73,0.54,5.37,27.13,2.53,33.96,5.58,104,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-05-2019,41.97,112.77,0.76,17.49,9.14,16.68,0.64,8.97,25.79,3.1,33.97,11.91,116,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-05-2019,39.42,113.43,0.75,22.23,11.58,27.87,0.65,20.11,19.54,4.08,67.15,24.93,98,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-05-2019,40.47,128.98,0.82,18.11,9.42,20.1,0.66,9.69,21,3.99,66.78,26.59,122,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-05-2019,49.66,147.86,0.9,16.17,8.51,17.89,0.64,21.69,17.99,3.8,64.15,28.01,120,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-05-2019,51.3,165.14,0.97,16.7,8.9,21.35,0.76,23.41,19.07,7.73,101.33,18.77,144,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-05-2019,48.24,121.56,0.88,10.27,5.31,14.32,0.6,8.27,27.78,2.81,29.37,2.64,127,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-05-2019,41.7,108.35,0.84,8.49,4.25,11.76,0.52,5.99,30.26,1.69,10.07,1.24,110,Moderate
